status,device_id,location,machine,product,category,transaction,transdate,type,rcoil,rprice,rqty,mcoil,mprice,mqty,linetotal,transtotal,prcd_date
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14568567601,2022-01-14,Credit,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-14
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,V8 Vegetable Juice - Original,Non Carbonated,14568615335,2022-01-14,Cash,141,1.5,1,141,1.5,1,1.5,1.5,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14568646555,2022-01-14,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14568662299,2022-01-14,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-14
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,V8 Vegetable Juice - Original,Non Carbonated,14568794737,2022-01-14,Cash,142,1.5,1,142,1.5,1,1.5,1.5,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569115940,2022-01-14,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569150082,2022-01-14,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569150926,2022-01-14,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14569463108,2022-01-14,Cash,120,1.5,1,120,1.5,1,1.5,1.5,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569513981,2022-01-14,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14569526668,2022-01-14,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14569561723,2022-01-14,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14569564302,2022-01-14,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569564760,2022-01-14,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569596909,2022-01-14,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14569601233,2022-01-14,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-01-14
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14569910141,2022-01-15,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14569911139,2022-01-15,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14570329106,2022-01-15,Credit,148,3.0,1,148,3.0,1,3.0,3.0,2022-01-15
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,V8 Vegetable Juice - Original,Non Carbonated,14570742020,2022-01-15,Cash,141,1.5,1,141,1.5,1,1.5,1.5,2022-01-15
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Vitamin Water - Ice Cool Blue Lavender,Water,14571239689,2022-01-15,Credit,145,2.75,2,145,2.75,2,5.5,5.5,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14571524565,2022-01-15,Cash,148,3.0,1,148,3.0,1,3.0,3.0,2022-01-15
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14571607101,2022-01-15,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-15
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14571627828,2022-01-15,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14571821821,2022-01-15,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14571850001,2022-01-15,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14571861014,2022-01-15,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14571910161,2022-01-15,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14571911346,2022-01-15,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14571958626,2022-01-15,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-15
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - White Cheddar,Food,14572175555,2022-01-15,Cash,121,1.25,1,121,1.25,1,1.25,1.25,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14572223955,2022-01-15,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14572516391,2022-01-15,Cash,144,3.0,1,144,3.0,1,3.0,3.0,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14572518122,2022-01-15,Credit,145,2.5,1,145,2.5,1,2.5,2.5,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14572574777,2022-01-15,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jack Links Beef Steak Original,Food,14572575325,2022-01-15,Cash,133,2.0,1,133,2.0,1,2.0,2.0,2022-01-15
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,14572575797,2022-01-15,Cash,121,1.5,1,121,1.5,1,1.5,1.5,2022-01-15
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Nature's Valley Crunchy Granola Bar - Oats &,Food,14573858783,2022-01-16,Credit,136,1.25,1,136,1.25,1,1.25,1.25,2022-01-16
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Lays Baked - Original,Food,14574010792,2022-01-16,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-01-16
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14574141888,2022-01-16,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-16
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14574145196,2022-01-16,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-16
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Bai Antioxidant - Zambia Bingcherry,Non Carbonated,14574836578,2022-01-17,Credit,146,2.5,1,146,2.5,1,2.5,2.5,2022-01-16
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14576136011,2022-01-17,Cash,133,2.0,1,133,2.0,1,2.0,2.0,2022-01-17
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Seapoint Farms Dry Roasted Edamame - Wasabi,Food,14576137173,2022-01-17,Cash,134,2.5,1,134,2.5,1,2.5,2.5,2022-01-17
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Snapple Diet Tea - Lemon,Non Carbonated,14576353351,2022-01-17,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14576926827,2022-01-17,Credit,148,3.0,1,148,3.0,1,3.0,3.0,2022-01-17
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14577107071,2022-01-17,Credit,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14577283376,2022-01-17,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14577468669,2022-01-17,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,14577507788,2022-01-17,Credit,134,2.0,1,134,2.0,1,2.0,2.0,2022-01-17
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14577677689,2022-01-17,Credit,145,2.5,1,145,2.5,1,2.5,2.5,2022-01-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis FUGEO mini,Food,14577707447,2022-01-17,Cash,121,1.5,1,121,1.5,1,1.5,1.5,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,14577819879,2022-01-17,Cash,122,1.25,1,122,1.25,1,1.25,1.25,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14577842305,2022-01-17,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-17
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Cherry,Carbonated,14577893993,2022-01-17,Cash,140,1.5,1,140,1.5,1,1.5,1.5,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14578169559,2022-01-17,Cash,141,1.0,1,141,1.0,1,1.0,1.0,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14578215674,2022-01-17,Cash,144,3.0,1,144,3.0,1,3.0,3.0,2022-01-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Miss Vickie's Potato Chip - Sea Salt Original,Food,14578233630,2022-01-17,Credit,114,1.5,2,114,1.5,2,3.0,5.5,2022-01-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Bai Antioxidant - Zambia Bingcherry,Non Carbonated,14578233630,2022-01-17,Credit,146,2.5,1,146,2.5,1,2.5,5.5,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14578241959,2022-01-17,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14578314947,2022-01-17,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14578440642,2022-01-18,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14578530583,2022-01-18,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14578530455,2022-01-18,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Belvita Breakfast Cookies - Blueberry,Food,14578876166,2022-01-18,Cash,131,1.5,1,131,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,14580724140,2022-01-18,Credit,121,1.5,1,121,1.5,1,1.5,2.75,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chum Fruit Bites - Mango/Strawberry,Food,14580724140,2022-01-18,Credit,132,1.25,1,132,1.25,1,1.25,2.75,2022-01-18
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Cherry,Carbonated,14580849667,2022-01-18,Credit,140,1.5,1,140,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Spindrift - Sparkling Water Raspberry Lime,Non Carbonated,14580852051,2022-01-18,Credit,140,1.5,1,140,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14581412215,2022-01-18,Cash,148,3.0,1,148,3.0,1,3.0,3.0,2022-01-18
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Harvest Cheddar,Food,14581536048,2022-01-18,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Original,Food,14581606543,2022-01-18,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14581784319,2022-01-18,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-18
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Salsa,Food,14581912869,2022-01-18,Credit,122,1.5,1,122,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14582301490,2022-01-18,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14582379968,2022-01-18,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,14582385566,2022-01-18,Cash,122,1.25,1,122,1.25,1,1.25,1.25,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14582388980,2022-01-18,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14582402134,2022-01-18,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14582776630,2022-01-18,Cash,144,3.0,1,144,3.0,1,3.0,3.0,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,14582811554,2022-01-18,Credit,121,1.5,1,121,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14582900546,2022-01-18,Cash,142,1.0,1,142,1.0,1,1.0,1.0,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14582908861,2022-01-18,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,14582909167,2022-01-18,Cash,113,1.5,1,113,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jacks Links Bar Beef Strip,Food,14582910785,2022-01-18,Cash,137,2.0,1,137,2.0,1,2.0,2.0,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14582925849,2022-01-18,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14582926609,2022-01-18,Cash,120,1.5,1,120,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,14582927508,2022-01-18,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14582928287,2022-01-18,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14582972769,2022-01-18,Cash,144,3.0,1,144,3.0,1,3.0,3.0,2022-01-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14583230397,2022-01-19,Cash,143,2.5,1,143,2.5,1,2.5,2.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,14583231698,2022-01-19,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Popchips Potato - Barbeque,Food,14584191491,2022-01-19,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Salsa,Food,14584532585,2022-01-19,Credit,122,1.5,1,122,1.5,1,1.5,3.0,2022-01-19
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Original,Food,14584532585,2022-01-19,Credit,112,1.5,1,112,1.5,1,1.5,3.0,2022-01-19
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14585189419,2022-01-19,Cash,133,2.0,1,133,2.0,1,2.0,2.0,2022-01-19
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond/Chocolate,Carbonated,14585189909,2022-01-19,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-01-19
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14585244666,2022-01-19,Credit,133,2.0,1,133,2.0,1,2.0,2.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14585462323,2022-01-19,Credit,143,2.5,1,143,2.5,1,2.5,4.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,14585462323,2022-01-19,Credit,134,2.0,1,134,2.0,1,2.0,4.5,2022-01-19
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Salsa,Food,14585759160,2022-01-19,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,14585860534,2022-01-19,Cash,122,1.5,1,122,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14586259632,2022-01-19,Cash,148,3.0,1,148,3.0,1,3.0,3.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14586263593,2022-01-19,Cash,148,3.0,1,148,3.0,1,3.0,3.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14586269063,2022-01-19,Cash,120,1.5,1,120,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14586276662,2022-01-19,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14586751849,2022-01-19,Cash,144,3.0,1,144,3.0,1,3.0,3.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14586752910,2022-01-19,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14586762557,2022-01-19,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14586856790,2022-01-19,Cash,143,2.5,1,143,2.5,1,2.5,2.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,14586862293,2022-01-19,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14587004565,2022-01-19,Credit,146,3.0,1,146,3.0,1,3.0,3.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14587142298,2022-01-19,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14587207212,2022-01-19,Cash,143,2.5,1,143,2.5,1,2.5,2.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14587233543,2022-01-19,Cash,148,3.0,1,148,3.0,1,3.0,3.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14587250057,2022-01-19,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-01-19
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14587309185,2022-01-19,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14587534401,2022-01-19,Cash,148,3.0,1,148,3.0,1,3.0,3.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14587589501,2022-01-19,Cash,148,3.0,1,148,3.0,1,3.0,3.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14587643596,2022-01-19,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14587643829,2022-01-19,Cash,120,1.5,1,120,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14587674823,2022-01-19,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jacks Links Bar Beef Strip,Food,14587710216,2022-01-19,Cash,137,2.0,1,137,2.0,1,2.0,2.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jack Links Beef Steak Original,Food,14587717604,2022-01-19,Cash,133,2.0,1,133,2.0,1,2.0,2.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Pure Organic Pineapple Passionfruit,Food,14587717616,2022-01-19,Cash,139,1.0,1,139,1.0,1,1.0,1.0,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14587782093,2022-01-19,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Newtons Fig Bar,Food,14587783183,2022-01-19,Cash,136,1.5,1,136,1.5,1,1.5,1.5,2022-01-19
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14588046195,2022-01-20,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-01-20
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14588046144,2022-01-20,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-01-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,14588889753,2022-01-20,Credit,110,1.5,1,110,1.5,1,1.5,1.5,2022-01-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond Butter,Carbonated,14588982179,2022-01-20,Cash,135,2.0,1,135,2.0,1,2.0,2.0,2022-01-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,14588982964,2022-01-20,Cash,122,1.5,1,122,1.5,1,1.5,1.5,2022-01-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Harvest Cheddar,Food,14588987870,2022-01-20,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-01-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Salsa,Food,14588988506,2022-01-20,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-01-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond/Chocolate,Carbonated,14589187442,2022-01-20,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-01-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond Butter,Carbonated,14589190083,2022-01-20,Cash,135,2.0,1,135,2.0,1,2.0,2.0,2022-01-20
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14589325689,2022-01-20,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-01-20
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,14590096194,2022-01-20,Cash,134,2.0,1,134,2.0,1,2.0,2.0,2022-01-20
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,14590501816,2022-01-20,Credit,113,1.5,1,113,1.5,1,1.5,1.5,2022-01-20
